dataset,lang,path,actor_id,gender,emotion,statement_id
cafe,fr,./dataset/fr/CaFe/Joie/Faible/12-J-1-6.wav,12,f,2,6
esd,en,./dataset/eng/ESD/0014/Sad/0014_001063.wav,14,m,3,13
emovo,it,./dataset/ita/EMOVO/happy_emovo_02_M_gio-m2-n2.wav,m2,m,2,n2
esd,en,./dataset/eng/ESD/0011/Angry/0011_000354.wav,11,m,1,4
esd,en,./dataset/eng/ESD/0015/Sad/0015_001215.wav,15,f,3,165
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000174.wav,11,m,0,174
esd,en,./dataset/eng/ESD/0016/Sad/0016_001217.wav,16,f,3,167
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_02_F_03-01-03-01-01-01-02.wav,2,f,2,1
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000272.wav,20,m,0,272
esd,en,./dataset/eng/ESD/0020/Sad/0020_001206.wav,20,m,3,156
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_24_F_03-01-05-02-01-01-24.wav,24,f,1,1
esd,en,./dataset/eng/ESD/0013/Sad/0013_001305.wav,13,m,3,255
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000033.wav,18,f,0,33
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000127.wav,11,m,0,127
savee,en,./dataset/eng/SAVEE/neutral_savee_03_M_n17.wav,3,m,0,17
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_24_F_03-01-01-01-01-02-24.wav,24,f,0,1
esd,en,./dataset/eng/ESD/0015/Sad/0015_001381.wav,15,f,3,331
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000048.wav,15,f,0,48
esd,en,./dataset/eng/ESD/0017/Angry/0017_000430.wav,17,f,1,80
esd,en,./dataset/eng/ESD/0012/Angry/0012_000550.wav,12,f,1,200
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000096.wav,11,m,0,96
esd,en,./dataset/eng/ESD/0011/Sad/0011_001161.wav,11,m,3,111
esd,en,./dataset/eng/ESD/0015/Sad/0015_001096.wav,15,f,3,46
esd,en,./dataset/eng/ESD/0019/Sad/0019_001191.wav,19,m,3,141
esd,en,./dataset/eng/ESD/0015/Angry/0015_000441.wav,15,f,1,91
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000343.wav,13,m,0,343
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000222.wav,13,m,0,222
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000008.wav,19,m,0,8
esd,en,./dataset/eng/ESD/0019/Happy/0019_000889.wav,19,m,2,189
esd,en,./dataset/eng/ESD/0015/Sad/0015_001241.wav,15,f,3,191
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000024.wav,20,m,0,24
esd,en,./dataset/eng/ESD/0020/Happy/0020_000872.wav,20,m,2,172
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000068.wav,16,f,0,68
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000026.wav,13,m,0,26
esd,en,./dataset/eng/ESD/0011/Sad/0011_001284.wav,11,m,3,234
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_01_M_03-01-05-01-02-01-01.wav,1,m,1,2
esd,en,./dataset/eng/ESD/0015/Sad/0015_001199.wav,15,f,3,149
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000129.wav,18,f,0,129
esd,en,./dataset/eng/ESD/0014/Happy/0014_000912.wav,14,m,2,212
esd,en,./dataset/eng/ESD/0018/Happy/0018_001049.wav,18,f,2,349
esd,en,./dataset/eng/ESD/0013/Sad/0013_001138.wav,13,m,3,88
esd,en,./dataset/eng/ESD/0016/Happy/0016_000858.wav,16,f,2,158
esd,en,./dataset/eng/ESD/0019/Sad/0019_001099.wav,19,m,3,49
esd,en,./dataset/eng/ESD/0011/Sad/0011_001181.wav,11,m,3,131
esd,en,./dataset/eng/ESD/0019/Sad/0019_001207.wav,19,m,3,157
ecarini,it,./dataset/ita/ECARINI/sad_ecarini_01_M_Il_colombre_par45.wav,1,m,3,45
esd,en,./dataset/eng/ESD/0018/Sad/0018_001276.wav,18,f,3,226
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000142.wav,14,m,0,142
esd,en,./dataset/eng/ESD/0015/Happy/0015_000759.wav,15,f,2,59
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_08_F_03-01-05-01-02-01-08.wav,8,f,1,2
cafe,fr,./dataset/fr/CaFe/Tristesse/Fort/09-T-2-1.wav,9,m,3,1
esd,en,./dataset/eng/ESD/0016/Angry/0016_000372.wav,16,f,1,22
esd,en,./dataset/eng/ESD/0012/Sad/0012_001148.wav,12,f,3,98
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000152.wav,18,f,0,152
esd,en,./dataset/eng/ESD/0015/Sad/0015_001330.wav,15,f,3,280
esd,en,./dataset/eng/ESD/0013/Sad/0013_001265.wav,13,m,3,215
cafe,fr,./dataset/fr/CaFe/Neutre/08-N-1-5.wav,8,f,0,5
esd,en,./dataset/eng/ESD/0011/Angry/0011_000360.wav,11,m,1,10
esd,en,./dataset/eng/ESD/0017/Angry/0017_000435.wav,17,f,1,85
esd,en,./dataset/eng/ESD/0017/Sad/0017_001194.wav,17,f,3,144
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_04_F_03-01-01-01-02-01-04.wav,4,f,0,2
esd,en,./dataset/eng/ESD/0018/Happy/0018_000866.wav,18,f,2,166
esd,en,./dataset/eng/ESD/0018/Sad/0018_001249.wav,18,f,3,199
savee,en,./dataset/eng/SAVEE/sad_savee_02_M_sa04.wav,2,m,3,a04
esd,en,./dataset/eng/ESD/0013/Happy/0013_000745.wav,13,m,2,45
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000260.wav,19,m,0,260
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_09_M_03-01-04-01-02-02-09.wav,9,m,3,2
esd,en,./dataset/eng/ESD/0014/Angry/0014_000365.wav,14,m,1,15
esd,en,./dataset/eng/ESD/0015/Angry/0015_000634.wav,15,f,1,284
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000093.wav,15,f,0,93
esd,en,./dataset/eng/ESD/0013/Angry/0013_000459.wav,13,m,1,109
esd,en,./dataset/eng/ESD/0017/Happy/0017_000889.wav,17,f,2,189
esd,en,./dataset/eng/ESD/0014/Happy/0014_000957.wav,14,m,2,257
esd,en,./dataset/eng/ESD/0014/Sad/0014_001054.wav,14,m,3,4
esd,en,./dataset/eng/ESD/0019/Happy/0019_000936.wav,19,m,2,236
esd,en,./dataset/eng/ESD/0016/Sad/0016_001077.wav,16,f,3,27
esd,en,./dataset/eng/ESD/0016/Sad/0016_001293.wav,16,f,3,243
savee,en,./dataset/eng/SAVEE/sad_savee_03_M_sa11.wav,3,m,3,a11
esd,en,./dataset/eng/ESD/0013/Sad/0013_001099.wav,13,m,3,49
esd,en,./dataset/eng/ESD/0017/Happy/0017_001035.wav,17,f,2,335
esd,en,./dataset/eng/ESD/0020/Sad/0020_001328.wav,20,m,3,278
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000007.wav,18,f,0,7
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000154.wav,12,f,0,154
esd,en,./dataset/eng/ESD/0011/Happy/0011_000931.wav,11,m,2,231
esd,en,./dataset/eng/ESD/0014/Happy/0014_000744.wav,14,m,2,44
esd,en,./dataset/eng/ESD/0016/Angry/0016_000411.wav,16,f,1,61
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000079.wav,14,m,0,79
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000211.wav,19,m,0,211
esd,en,./dataset/eng/ESD/0019/Angry/0019_000462.wav,19,m,1,112
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000269.wav,20,m,0,269
esd,en,./dataset/eng/ESD/0017/Sad/0017_001160.wav,17,f,3,110
esd,en,./dataset/eng/ESD/0013/Angry/0013_000693.wav,13,m,1,343
esd,en,./dataset/eng/ESD/0017/Angry/0017_000508.wav,17,f,1,158
esd,en,./dataset/eng/ESD/0012/Happy/0012_000954.wav,12,f,2,254
esd,en,./dataset/eng/ESD/0017/Angry/0017_000565.wav,17,f,1,215
esd,en,./dataset/eng/ESD/0017/Sad/0017_001235.wav,17,f,3,185
esd,en,./dataset/eng/ESD/0020/Sad/0020_001067.wav,20,m,3,17
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000272.wav,17,f,0,272
esd,en,./dataset/eng/ESD/0015/Sad/0015_001337.wav,15,f,3,287
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000104.wav,15,f,0,104
esd,en,./dataset/eng/ESD/0015/Happy/0015_001036.wav,15,f,2,336
esd,en,./dataset/eng/ESD/0012/Angry/0012_000462.wav,12,f,1,112
esd,en,./dataset/eng/ESD/0015/Angry/0015_000617.wav,15,f,1,267
esd,en,./dataset/eng/ESD/0012/Sad/0012_001304.wav,12,f,3,254
esd,en,./dataset/eng/ESD/0013/Angry/0013_000678.wav,13,m,1,328
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000183.wav,12,f,0,183
esd,en,./dataset/eng/ESD/0011/Happy/0011_000903.wav,11,m,2,203
esd,en,./dataset/eng/ESD/0013/Happy/0013_000908.wav,13,m,2,208
esd,en,./dataset/eng/ESD/0019/Angry/0019_000650.wav,19,m,1,300
esd,en,./dataset/eng/ESD/0015/Angry/0015_000378.wav,15,f,1,28
esd,en,./dataset/eng/ESD/0016/Angry/0016_000642.wav,16,f,1,292
esd,en,./dataset/eng/ESD/0011/Angry/0011_000529.wav,11,m,1,179
esd,en,./dataset/eng/ESD/0011/Happy/0011_000986.wav,11,m,2,286
esd,en,./dataset/eng/ESD/0011/Happy/0011_000730.wav,11,m,2,30
esd,en,./dataset/eng/ESD/0020/Sad/0020_001141.wav,20,m,3,91
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000067.wav,15,f,0,67
esd,en,./dataset/eng/ESD/0019/Sad/0019_001186.wav,19,m,3,136
esd,en,./dataset/eng/ESD/0013/Sad/0013_001151.wav,13,m,3,101
esd,en,./dataset/eng/ESD/0019/Sad/0019_001155.wav,19,m,3,105
savee,en,./dataset/eng/SAVEE/anger_savee_01_M_a01.wav,1,m,1,01
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000097.wav,12,f,0,97
esd,en,./dataset/eng/ESD/0018/Sad/0018_001205.wav,18,f,3,155
esd,en,./dataset/eng/ESD/0015/Angry/0015_000432.wav,15,f,1,82
savee,en,./dataset/eng/SAVEE/sad_savee_02_M_sa09.wav,2,m,3,a09
esd,en,./dataset/eng/ESD/0013/Happy/0013_000848.wav,13,m,2,148
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_19_M_03-01-04-02-02-01-19.wav,19,m,3,2
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000099.wav,20,m,0,99
esd,en,./dataset/eng/ESD/0019/Angry/0019_000637.wav,19,m,1,287
esd,en,./dataset/eng/ESD/0020/Happy/0020_000713.wav,20,m,2,13
esd,en,./dataset/eng/ESD/0017/Angry/0017_000622.wav,17,f,1,272
emovo,it,./dataset/ita/EMOVO/anger_emovo_03_M_rab-m3-d1.wav,m3,m,1,d1
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_13_M_03-01-04-02-01-01-13.wav,13,m,3,1
esd,en,./dataset/eng/ESD/0018/Angry/0018_000514.wav,18,f,1,164
esd,en,./dataset/eng/ESD/0012/Sad/0012_001336.wav,12,f,3,286
esd,en,./dataset/eng/ESD/0012/Sad/0012_001264.wav,12,f,3,214
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000313.wav,12,f,0,313
esd,en,./dataset/eng/ESD/0012/Angry/0012_000404.wav,12,f,1,54
esd,en,./dataset/eng/ESD/0018/Happy/0018_000937.wav,18,f,2,237
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000265.wav,20,m,0,265
esd,en,./dataset/eng/ESD/0017/Angry/0017_000397.wav,17,f,1,47
esd,en,./dataset/eng/ESD/0015/Angry/0015_000572.wav,15,f,1,222
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000233.wav,17,f,0,233
esd,en,./dataset/eng/ESD/0019/Angry/0019_000504.wav,19,m,1,154
esd,en,./dataset/eng/ESD/0013/Sad/0013_001299.wav,13,m,3,249
esd,en,./dataset/eng/ESD/0016/Sad/0016_001123.wav,16,f,3,73
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_03_M_03-01-04-01-02-01-03.wav,3,m,3,2
esd,en,./dataset/eng/ESD/0018/Angry/0018_000538.wav,18,f,1,188
emovo,it,./dataset/ita/EMOVO/sad_emovo_04_F_tri-f1-n5.wav,f1,f,3,n5
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000029.wav,18,f,0,29
esd,en,./dataset/eng/ESD/0017/Angry/0017_000491.wav,17,f,1,141
esd,en,./dataset/eng/ESD/0018/Sad/0018_001109.wav,18,f,3,59
esd,en,./dataset/eng/ESD/0018/Sad/0018_001314.wav,18,f,3,264
esd,en,./dataset/eng/ESD/0011/Sad/0011_001216.wav,11,m,3,166
esd,en,./dataset/eng/ESD/0012/Angry/0012_000429.wav,12,f,1,79
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_04_F_03-01-04-02-02-02-04.wav,4,f,3,2
esd,en,./dataset/eng/ESD/0012/Happy/0012_000826.wav,12,f,2,126
esd,en,./dataset/eng/ESD/0013/Sad/0013_001163.wav,13,m,3,113
esd,en,./dataset/eng/ESD/0014/Sad/0014_001230.wav,14,m,3,180
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000203.wav,19,m,0,203
esd,en,./dataset/eng/ESD/0013/Happy/0013_001030.wav,13,m,2,330
esd,en,./dataset/eng/ESD/0016/Happy/0016_001031.wav,16,f,2,331
esd,en,./dataset/eng/ESD/0019/Happy/0019_001009.wav,19,m,2,309
esd,en,./dataset/eng/ESD/0017/Angry/0017_000659.wav,17,f,1,309
esd,en,./dataset/eng/ESD/0019/Angry/0019_000675.wav,19,m,1,325
esd,en,./dataset/eng/ESD/0015/Angry/0015_000412.wav,15,f,1,62
esd,en,./dataset/eng/ESD/0016/Sad/0016_001398.wav,16,f,3,348
esd,en,./dataset/eng/ESD/0020/Happy/0020_000732.wav,20,m,2,32
esd,en,./dataset/eng/ESD/0020/Sad/0020_001383.wav,20,m,3,333
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000043.wav,11,m,0,43
esd,en,./dataset/eng/ESD/0012/Sad/0012_001216.wav,12,f,3,166
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_23_M_03-01-03-01-02-02-23.wav,23,m,2,2
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000004.wav,17,f,0,4
esd,en,./dataset/eng/ESD/0013/Angry/0013_000486.wav,13,m,1,136
esd,en,./dataset/eng/ESD/0015/Angry/0015_000677.wav,15,f,1,327
esd,en,./dataset/eng/ESD/0015/Happy/0015_000877.wav,15,f,2,177
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000271.wav,18,f,0,271
esd,en,./dataset/eng/ESD/0016/Angry/0016_000638.wav,16,f,1,288
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000120.wav,17,f,0,120
esd,en,./dataset/eng/ESD/0015/Sad/0015_001157.wav,15,f,3,107
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000350.wav,16,f,0,350
esd,en,./dataset/eng/ESD/0017/Sad/0017_001379.wav,17,f,3,329
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000079.wav,20,m,0,79
esd,en,./dataset/eng/ESD/0020/Sad/0020_001214.wav,20,m,3,164
esd,en,./dataset/eng/ESD/0015/Angry/0015_000559.wav,15,f,1,209
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000331.wav,19,m,0,331
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000328.wav,18,f,0,328
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000070.wav,12,f,0,70
esd,en,./dataset/eng/ESD/0015/Happy/0015_000750.wav,15,f,2,50
esd,en,./dataset/eng/ESD/0019/Sad/0019_001200.wav,19,m,3,150
emovo,it,./dataset/ita/EMOVO/sad_emovo_02_M_tri-m2-n2.wav,m2,m,3,n2
esd,en,./dataset/eng/ESD/0016/Angry/0016_000672.wav,16,f,1,322
esd,en,./dataset/eng/ESD/0020/Sad/0020_001243.wav,20,m,3,193
esd,en,./dataset/eng/ESD/0020/Angry/0020_000420.wav,20,m,1,70
esd,en,./dataset/eng/ESD/0012/Sad/0012_001123.wav,12,f,3,73
esd,en,./dataset/eng/ESD/0013/Angry/0013_000562.wav,13,m,1,212
cafe,fr,./dataset/fr/CaFe/Neutre/05-N-1-1.wav,5,m,0,1
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000348.wav,13,m,0,348
esd,en,./dataset/eng/ESD/0015/Happy/0015_000984.wav,15,f,2,284
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000283.wav,17,f,0,283
esd,en,./dataset/eng/ESD/0014/Happy/0014_000736.wav,14,m,2,36
esd,en,./dataset/eng/ESD/0020/Angry/0020_000465.wav,20,m,1,115
cafe,fr,./dataset/fr/CaFe/Joie/Fort/03-J-2-1.wav,3,m,2,1
esd,en,./dataset/eng/ESD/0012/Sad/0012_001167.wav,12,f,3,117
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000285.wav,14,m,0,285
cafe,fr,./dataset/fr/CaFe/Joie/Fort/08-J-2-2.wav,8,f,2,2
esd,en,./dataset/eng/ESD/0019/Happy/0019_000763.wav,19,m,2,63
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000344.wav,19,m,0,344
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000350.wav,13,m,0,350
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_05_M_03-01-04-01-02-01-05.wav,5,m,3,2
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000054.wav,14,m,0,54
esd,en,./dataset/eng/ESD/0017/Sad/0017_001209.wav,17,f,3,159
esd,en,./dataset/eng/ESD/0012/Angry/0012_000653.wav,12,f,1,303
esd,en,./dataset/eng/ESD/0013/Happy/0013_001005.wav,13,m,2,305
esd,en,./dataset/eng/ESD/0011/Happy/0011_000988.wav,11,m,2,288
esd,en,./dataset/eng/ESD/0018/Angry/0018_000660.wav,18,f,1,310
emovo,it,./dataset/ita/EMOVO/neutral_emovo_04_F_neu-f1-l3.wav,f1,f,0,l3
esd,en,./dataset/eng/ESD/0020/Angry/0020_000585.wav,20,m,1,235
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000001.wav,19,m,0,1
esd,en,./dataset/eng/ESD/0013/Sad/0013_001224.wav,13,m,3,174
esd,en,./dataset/eng/ESD/0014/Happy/0014_000847.wav,14,m,2,147
esd,en,./dataset/eng/ESD/0011/Happy/0011_000803.wav,11,m,2,103
esd,en,./dataset/eng/ESD/0019/Angry/0019_000358.wav,19,m,1,8
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000054.wav,11,m,0,54
esd,en,./dataset/eng/ESD/0012/Happy/0012_000734.wav,12,f,2,34
esd,en,./dataset/eng/ESD/0011/Angry/0011_000648.wav,11,m,1,298
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000203.wav,15,f,0,203
esd,en,./dataset/eng/ESD/0015/Happy/0015_000847.wav,15,f,2,147
esd,en,./dataset/eng/ESD/0011/Angry/0011_000660.wav,11,m,1,310
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000232.wav,12,f,0,232
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_13_M_03-01-03-01-01-01-13.wav,13,m,2,1
cafe,fr,./dataset/fr/CaFe/Tristesse/Fort/12-T-2-3.wav,12,f,3,3
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000099.wav,12,f,0,99
esd,en,./dataset/eng/ESD/0014/Sad/0014_001066.wav,14,m,3,16
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000104.wav,18,f,0,104
esd,en,./dataset/eng/ESD/0012/Sad/0012_001305.wav,12,f,3,255
esd,en,./dataset/eng/ESD/0011/Happy/0011_001005.wav,11,m,2,305
esd,en,./dataset/eng/ESD/0012/Sad/0012_001155.wav,12,f,3,105
esd,en,./dataset/eng/ESD/0015/Happy/0015_001001.wav,15,f,2,301
savee,en,./dataset/eng/SAVEE/neutral_savee_02_M_n07.wav,2,m,0,07
ecarini,it,./dataset/ita/ECARINI/anger_ecarini_01_M_Il_colombre_par25.wav,1,m,1,25
savee,en,./dataset/eng/SAVEE/anger_savee_03_M_a08.wav,3,m,1,08
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000056.wav,14,m,0,56
esd,en,./dataset/eng/ESD/0012/Happy/0012_000724.wav,12,f,2,24
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000203.wav,17,f,0,203
esd,en,./dataset/eng/ESD/0020/Angry/0020_000389.wav,20,m,1,39
esd,en,./dataset/eng/ESD/0018/Angry/0018_000405.wav,18,f,1,55
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000232.wav,13,m,0,232
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000201.wav,13,m,0,201
esd,en,./dataset/eng/ESD/0017/Angry/0017_000596.wav,17,f,1,246
emovo,it,./dataset/ita/EMOVO/sad_emovo_05_F_tri-f2-l3.wav,f2,f,3,l3
esd,en,./dataset/eng/ESD/0020/Angry/0020_000580.wav,20,m,1,230
esd,en,./dataset/eng/ESD/0014/Sad/0014_001380.wav,14,m,3,330
esd,en,./dataset/eng/ESD/0011/Happy/0011_000826.wav,11,m,2,126
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000126.wav,13,m,0,126
esd,en,./dataset/eng/ESD/0012/Sad/0012_001362.wav,12,f,3,312
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000233.wav,11,m,0,233
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000119.wav,11,m,0,119
esd,en,./dataset/eng/ESD/0011/Angry/0011_000597.wav,11,m,1,247
esd,en,./dataset/eng/ESD/0020/Angry/0020_000617.wav,20,m,1,267
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000307.wav,12,f,0,307
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000002.wav,18,f,0,2
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_19_M_03-01-04-02-01-01-19.wav,19,m,3,1
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000200.wav,20,m,0,200
esd,en,./dataset/eng/ESD/0013/Happy/0013_000830.wav,13,m,2,130
esd,en,./dataset/eng/ESD/0020/Happy/0020_000933.wav,20,m,2,233
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000193.wav,11,m,0,193
esd,en,./dataset/eng/ESD/0017/Happy/0017_000776.wav,17,f,2,76
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_16_F_03-01-04-01-02-02-16.wav,16,f,3,2
esd,en,./dataset/eng/ESD/0011/Happy/0011_000935.wav,11,m,2,235
esd,en,./dataset/eng/ESD/0017/Happy/0017_001010.wav,17,f,2,310
esd,en,./dataset/eng/ESD/0019/Angry/0019_000683.wav,19,m,1,333
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000058.wav,18,f,0,58
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000177.wav,18,f,0,177
esd,en,./dataset/eng/ESD/0013/Angry/0013_000447.wav,13,m,1,97
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000058.wav,19,m,0,58
esd,en,./dataset/eng/ESD/0019/Happy/0019_000745.wav,19,m,2,45
esd,en,./dataset/eng/ESD/0019/Angry/0019_000657.wav,19,m,1,307
esd,en,./dataset/eng/ESD/0012/Angry/0012_000415.wav,12,f,1,65
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_18_F_03-01-04-01-01-02-18.wav,18,f,3,1
esd,en,./dataset/eng/ESD/0016/Angry/0016_000661.wav,16,f,1,311
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000279.wav,14,m,0,279
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000102.wav,15,f,0,102
esd,en,./dataset/eng/ESD/0018/Happy/0018_000834.wav,18,f,2,134
esd,en,./dataset/eng/ESD/0014/Angry/0014_000651.wav,14,m,1,301
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000339.wav,15,f,0,339
ecarini,it,./dataset/ita/ECARINI/happy_ecarini_01_M_Il_colombre_par37.wav,1,m,2,37
esd,en,./dataset/eng/ESD/0019/Happy/0019_000705.wav,19,m,2,5
esd,en,./dataset/eng/ESD/0017/Angry/0017_000401.wav,17,f,1,51
esd,en,./dataset/eng/ESD/0018/Sad/0018_001169.wav,18,f,3,119
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000130.wav,18,f,0,130
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000338.wav,14,m,0,338
savee,en,./dataset/eng/SAVEE/happy_savee_03_M_h07.wav,3,m,2,07
esd,en,./dataset/eng/ESD/0014/Sad/0014_001130.wav,14,m,3,80
esd,en,./dataset/eng/ESD/0011/Happy/0011_000880.wav,11,m,2,180
esd,en,./dataset/eng/ESD/0019/Angry/0019_000412.wav,19,m,1,62
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000145.wav,18,f,0,145
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000332.wav,15,f,0,332
esd,en,./dataset/eng/ESD/0019/Sad/0019_001270.wav,19,m,3,220
esd,en,./dataset/eng/ESD/0018/Sad/0018_001291.wav,18,f,3,241
esd,en,./dataset/eng/ESD/0011/Happy/0011_000822.wav,11,m,2,122
savee,en,./dataset/eng/SAVEE/neutral_savee_02_M_n29.wav,2,m,0,29
cafe,fr,./dataset/fr/CaFe/Colère/Fort/07-C-2-6.wav,7,m,1,6
esd,en,./dataset/eng/ESD/0017/Angry/0017_000509.wav,17,f,1,159
esd,en,./dataset/eng/ESD/0017/Happy/0017_000960.wav,17,f,2,260
esd,en,./dataset/eng/ESD/0013/Angry/0013_000464.wav,13,m,1,114
esd,en,./dataset/eng/ESD/0013/Sad/0013_001168.wav,13,m,3,118
esd,en,./dataset/eng/ESD/0019/Angry/0019_000633.wav,19,m,1,283
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_07_M_03-01-05-01-01-02-07.wav,7,m,1,1
esd,en,./dataset/eng/ESD/0013/Happy/0013_000952.wav,13,m,2,252
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_16_F_03-01-03-01-02-01-16.wav,16,f,2,2
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000339.wav,14,m,0,339
esd,en,./dataset/eng/ESD/0015/Happy/0015_000762.wav,15,f,2,62
esd,en,./dataset/eng/ESD/0015/Sad/0015_001314.wav,15,f,3,264
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000267.wav,14,m,0,267
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000225.wav,12,f,0,225
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_11_M_03-01-05-02-01-01-11.wav,11,m,1,1
emovo,it,./dataset/ita/EMOVO/neutral_emovo_04_F_neu-f1-n5.wav,f1,f,0,n5
savee,en,./dataset/eng/SAVEE/anger_savee_02_M_a13.wav,2,m,1,13
savee,en,./dataset/eng/SAVEE/sad_savee_02_M_sa01.wav,2,m,3,a01
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000055.wav,17,f,0,55
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_20_F_03-01-05-02-02-02-20.wav,20,f,1,2
esd,en,./dataset/eng/ESD/0019/Angry/0019_000693.wav,19,m,1,343
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000335.wav,15,f,0,335
esd,en,./dataset/eng/ESD/0011/Angry/0011_000389.wav,11,m,1,39
